ViewAuditOccupationSkills List - Total Count: 4690

OccupationName,SkillsName
"Analista de Gestão de Pessoas","MODELOS DE TREINAMENTO E DESENVOLVIMENTO DE PESSOAS"
"Analista de Gestão de Pessoas","PROCESSOS E TÉCNICAS PARA RECRUTAMENTO DE PESSOAS"
"Analista de Gestão de Pessoas","SISTEMA INTEGRADO DE GESTÃO DE PESSOAS COM BASE EM COMPETÊNCIAS"
"Analista de Gestão de Pessoas","ESTRATÉGIAS E MODELO DE REMUNERAÇÃO"
"Auxiliar de Manutenção","HIDRÁULICA"
"Auxiliar de Manutenção","INSTRUÇÕES, PROCEDIMENTOS E/OU ROTINAS DE TRABALHO"
"Auxiliar de Manutenção","MANUTENÇÃO CIVIL E PREDIAL"
"Auxiliar de Manutenção","MANUTENÇÃO ELÉTRICA"
"Auxiliar de Manutenção","MANUTENÇÃO MECÂNICA"
"Auxiliar de Manutenção","SEGURANÇA DO TRABALHO"
"Profissional de Obras e Projetos","HIDRÁULICA"
"Profissional de Obras e Projetos","INSTRUÇÕES, PROCEDIMENTOS E/OU ROTINAS DE TRABALHO"
"Profissional de Obras e Projetos","MANUTENÇÃO CIVIL E PREDIAL"
"Profissional de Obras e Projetos","MANUTENÇÃO ELÉTRICA"
"Profissional de Obras e Projetos","MANUTENÇÃO MECÂNICA"
"Profissional de Obras e Projetos","NORMAS REGULAMENTADORAS PARA MANUTENÇÃO E INVESTIMENTOS"
"Profissional de Obras e Projetos","SEGURANÇA DO TRABALHO"
"Engenheiro Agrícola","CERTIFICAÇÕES DE ESTRUTURAS"
"Engenheiro Agrícola","NORMAS REGULAMENTADORAS PARA MANUTENÇÃO E INVESTIMENTOS"
"Engenheiro Agrícola","OPERAÇÕES DA EMPRESA"
"Engenheiro Agrícola","SEGURANÇA DO TRABALHO"
"Engenheiro Agrícola","LICENÇAS E PROCESSOS AMBIENTAIS"
"Coordenador de Operações","GESTÃO DE RISCO"
"Coordenador de Operações","OPERAÇÕES DA EMPRESA"
"Coordenador de Operações","SISTEMAS INFORMATIZADOS DE GESTÃO"
"Assistente de Controladoria","OPERAÇÕES DA EMPRESA"
"Assistente de Controladoria","DEMONSTRAÇÕES FINANCEIRAS E CONTÁBEIS"
"Assistente de Controladoria","SISTEMAS INFORMATIZADOS DE GESTÃO"
"Analista de Controladoria","DEMONSTRAÇÕES FINANCEIRAS E CONTÁBEIS"
"Analista de Controladoria","GESTÃO DE RISCO"
"Analista de Controladoria","OPERAÇÕES DA EMPRESA"
"Analista de Controladoria","COMPLIANCE"
"Analista de Controladoria","SISTEMAS INFORMATIZADOS DE GESTÃO"
"Coordenador de Controladoria","DEMONSTRAÇÕES FINANCEIRAS E CONTÁBEIS"
"Coordenador de Controladoria","GESTÃO DE RISCO"
"Coordenador de Controladoria","OPERAÇÕES DA EMPRESA"
"Coordenador de Controladoria","COMPLIANCE"
"Coordenador de Controladoria","SISTEMAS INFORMATIZADOS DE GESTÃO"
"Analista Contábil e Fiscal","ANÁLISE DE SISTEMAS"
"Analista Contábil e Fiscal","GESTÃO DE PROJETOS"
"Analista Contábil e Fiscal","LÍNGUA INGLESA"
"Analista Contábil e Fiscal","SISTEMAS INFORMATIZADOS ESPECÍFICOS"
"Analista Contábil e Fiscal","SOLUÇÕES INFORMATIZADAS DE MERCADO"
"Analista Contábil e Fiscal","MAPEAMENTO DE PROCESSOS"
"Analista Contábil e Fiscal","SISTEMAS INFORMATIZADOS DE GESTÃO"
"Office-Boy","PROCESSOS DE SUA ÁREA DE ATUAÇÃO"
"Office-Boy","ATENDIMENTO AO CLIENTE"
"Auxiliar de Produção","INSTRUÇÕES, PROCEDIMENTOS E/OU ROTINAS DE TRABALHO"
"Auxiliar de Produção","SEGURANÇA DO TRABALHO"
"Auxiliar de Produção","OPERAÇÕES E PROCESSOS PRODUTIVOS"
"Auxiliar de Laboratório","INSTRUÇÕES, PROCEDIMENTOS E/OU ROTINAS DE TRABALHO"
"Auxiliar de Laboratório","NORMAS TÉCNICAS LABORATORIAIS"
"Auxiliar de Laboratório","SEGURANÇA DO TRABALHO"
"Auxiliar de Laboratório","MÁQUINAS E EQUIPAMENTOS LABORATORIAIS"
"Auxiliar Administrativo","ATENDIMENTO AO CLIENTE"
"Auxiliar Administrativo","PROCESSOS DE SUA ÁREA DE ATUAÇÃO"
"Auxiliar de Copa e Limpeza","CONSERVAÇÃO E LIMPEZA"
"Auxiliar de Copa e Limpeza","PRODUTOS DE LIMPEZA"
"Porteiro","PROCEDIMENTOS DE ACESSO E SEGURANÇA"
"Operador de Produção","INSTRUÇÕES, PROCEDIMENTOS E/OU ROTINAS DE TRABALHO"
"Operador de Produção","OPERAÇÃO DE PROCESSOS PRODUTIVOS"
"Operador de Produção","SEGURANÇA DO TRABALHO"
"Operador de Produção","OPERAÇÃO DE MÁQUINAS / EQUIPAMENTOS"
"Operador de Movimentação Interna","LOGÍSTICA INTERNA"
"Operador de Movimentação Interna","OPERAÇÃO DE MÁQUINAS E EQUIPAMENTOS DE MOVIMENTAÇÃO INTERNA"
"Operador de Movimentação Interna","SEGURANÇA DO TRABALHO"
"Operador de Movimentação Interna","INSTRUÇÕES, PROCEDIMENTOS E/OU ROTINAS DE TRABALHO"
"Motorista de Caminhão","DIREÇÃO DEFENSIVA"
"Motorista de Caminhão","DIREÇÃO ECONÔMICA"
"Motorista de Caminhão","LEGISLAÇÃO DE TRÂNSITO"
"Motorista de Caminhão","MANUTENÇÃO VEICULAR"
"Motorista de Caminhão","TRANSPORTES DE CARGAS PERIGOSAS"
"Assistente Comercial e Logística","GESTÃO DE CUSTOS"
"Assistente Comercial e Logística","LEGISLAÇÃO FISCAL E TRIBUTÁRIA"
"Assistente Comercial e Logística","GESTÃO DE LOGÍSTICA"
"Assistente Administrativo","ATENDIMENTO AO CLIENTE"
"Assistente Administrativo","PROCESSOS DE FATURAMENTO"
"Assistente Administrativo","PROCESSOS FINANCEIROS"
"Assistente Administrativo","TÉCNICAS DE CONTROLE E GESTÃO DE ESTOQUES"
"Assistente Financeiro","ANÁLISE DE CRÉDITO"
"Assistente Financeiro","CONTAS A PAGAR"
"Assistente Financeiro","CONTAS A RECEBER"
"Assistente Financeiro","FLUXO DE CAIXA"
"Assistente Financeiro","MATEMÁTICA FINANCEIRA"
"Assistente Financeiro","OPERAÇÕES FINANCEIRAS"
"Assistente Financeiro","ROTINAS E PRÁTICAS CONTÁBEIS"
"Profissional de Manutenção","HIDRÁULICA"
"Profissional de Manutenção","INSTRUÇÕES, PROCEDIMENTOS E/OU ROTINAS DE TRABALHO"
"Profissional de Manutenção","MANUTENÇÃO CIVIL E PREDIAL"
"Profissional de Manutenção","MANUTENÇÃO ELÉTRICA"
"Profissional de Manutenção","MANUTENÇÃO MECÂNICA"
"Profissional de Manutenção","NORMAS REGULAMENTADORAS PARA MANUTENÇÃO E INVESTIMENTOS"
"Profissional de Manutenção","SEGURANÇA DO TRABALHO"
"Consultor Técnico de Produção I","DOENÇAS E PRAGAS"
"Consultor Técnico de Produção I","INSTRUÇÕES, PROCEDIMENTOS E/OU ROTINAS DE TRABALHO"
"Consultor Técnico de Produção I","NORMAS TÉCNICAS E LEGISLAÇÕES VIGENTES DE PRODUÇÃO DE BENEFICIAMENTO DE SEMENTES"
"Consultor Técnico de Produção I","OPERAÇÃO DE MÁQUINAS / EQUIPAMENTOS"
"Consultor Técnico de Produção I","SEGURANÇA DO TRABALHO"
"Consultor Técnico de Produção I","TÉCNICAS DE CAMPO PARA PRODUÇÃO DE SEMENTES"
"Técnico de Produção","INSTRUÇÕES, PROCEDIMENTOS E/OU ROTINAS DE TRABALHO"
"Técnico de Produção","MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS"
"Técnico de Produção","OPERAÇÃO DE MÁQUINAS / EQUIPAMENTOS"
"Técnico de Produção","OPERAÇÃO DE PROCESSOS PRODUTIVOS"
"Técnico de Produção","SEGURANÇA DO TRABALHO"
"Técnico de Laboratório","INSTRUÇÕES, PROCEDIMENTOS E/OU ROTINAS DE TRABALHO"
"Técnico de Laboratório","MÁQUINAS E EQUIPAMENTOS LABORATORIAIS"
"Técnico de Laboratório","NORMAS TÉCNICAS LABORATORIAIS"
"Técnico de Laboratório","SEGURANÇA DO TRABALHO"
"Técnico de Laboratório","ANÁLISES LABORATORIAIS DE SEMENTES"
"Técnico de Laboratório","SISTEMAS INFORMATIZADOS DE GESTÃO"
"Líder de Produção","INSTRUÇÕES, PROCEDIMENTOS E/OU ROTINAS DE TRABALHO"
"Líder de Produção","MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS"
"Líder de Produção","OPERAÇÃO DE MÁQUINAS / EQUIPAMENTOS"
"Líder de Produção","OPERAÇÕES E PROCESSOS PRODUTIVOS"
"Líder de Produção","SEGURANÇA DO TRABALHO"
"Consultor Técnico de Produção II","DOENÇAS E PRAGAS"
"Consultor Técnico de Produção II","INSTRUÇÕES, PROCEDIMENTOS E/OU ROTINAS DE TRABALHO"
"Consultor Técnico de Produção II","NORMAS TÉCNICAS E LEGISLAÇÕES VIGENTES DE PRODUÇÃO DE BENEFICIAMENTO DE SEMENTES"
"Consultor Técnico de Produção II","OPERAÇÃO DE MÁQUINAS / EQUIPAMENTOS"
"Consultor Técnico de Produção II","SEGURANÇA DO TRABALHO"
"Consultor Técnico de Produção II","TÉCNICAS DE CAMPO PARA PRODUÇÃO DE SEMENTES"
"Analista de Laboratório","ANÁLISES LABORATORIAIS DE SEMENTES"
"Analista de Laboratório","INSTRUÇÕES, PROCEDIMENTOS E/OU ROTINAS DE TRABALHO"
"Analista de Laboratório","MÁQUINAS E EQUIPAMENTOS LABORATORIAIS"
"Analista de Laboratório","NORMAS TÉCNICAS LABORATORIAIS"
"Analista de Laboratório","SEGURANÇA DO TRABALHO"
"Analista de Laboratório","ACREDITAÇÃO DE LABORATÓRIOS"
"Analista de Laboratório","SISTEMAS INFORMATIZADOS DE GESTÃO"
"Analista Comercial e Logística","GESTÃO DE CUSTOS"
"Analista Comercial e Logística","LEGISLAÇÃO FISCAL E TRIBUTÁRIA"
"Analista Comercial e Logística","TÉCNICAS DE CONTROLE E GESTÃO DE ESTOQUES"
"Analista Comercial e Logística","TÉCNICAS DE NEGOCIAÇÃO"
"Analista Comercial e Logística","GESTÃO DE LOGÍSTICA"
"Analista de Compras","MATERIAIS, PRODUTOS E SERVIÇOS"
"Analista de Compras","PROCESSOS DE COMPRAS"
"Analista de Compras","TÉCNICAS DE NEGOCIAÇÃO"
"Analista de Compras","INSUMOS E PRODUTOS AGRÍCOLAS"
"Consultor Comercial","CULTURAS ANUAIS"
"Consultor Comercial","GESTÃO DE CLIENTES"
"Consultor Comercial","TÉCNICA DE VENDAS E NEGOCIAÇÃO"
"Consultor Comercial","POLÍTICAS COMERCIAIS E FINANCEIRAS DA EMPRESA"
"Analista Financeiro","ANÁLISE DE CRÉDITO E COBRANÇA"
"Analista Financeiro","CONTAS A PAGAR"
"Analista Financeiro","CONTAS A RECEBER"
"Analista Financeiro","FLUXO DE CAIXA"
"Analista Financeiro","MATEMÁTICA FINANCEIRA"
"Analista Financeiro","OPERAÇÕES FINANCEIRAS"
"Analista Financeiro","ROTINAS E PRÁTICAS CONTÁBEIS"
"Coordenador de Produção","INSTRUÇÕES, PROCEDIMENTOS E/OU ROTINAS DE TRABALHO"
"Coordenador de Produção","MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS"
"Coordenador de Produção","MANUTENÇÃO INDUSTRIAL"
"Coordenador de Produção","OPERAÇÃO DE MÁQUINAS / EQUIPAMENTOS"
"Coordenador de Produção","OPERAÇÃO DE PROCESSOS PRODUTIVOS"
"Coordenador de Produção","SEGURANÇA DO TRABALHO"
"Coordenador de Produção","NORMAS TÉCNICAS E LEGISLAÇÕES VIGENTES DE PRODUÇÃO DE BENEFICIAMENTO DE SEMENTES"
"Gerente de Negócio","CADEIA DE VALOR"
"Gerente de Negócio","GESTÃO COMERCIAL"
"Gerente de Negócio","LOGÍSTICA INTERNA E EXTERNA"
"Gerente de Negócio","POLÍTICAS COMERCIAIS E FINANCEIRAS DA EMPRESA"
"Gerente de Negócio","PRODUÇÃO"
"Gerente de Negócio","SUPRIMENTOS"
"Gerente Financeiro","COMPLIANCE"
"Gerente Financeiro","CONTROLADORIA"
"Gerente Financeiro","DEMONSTRAÇÕES FINANCEIRAS E CONTÁBEIS"
"Gerente Financeiro","GESTÃO FINANCEIRA"
"Gerente Financeiro","OPERAÇÕES DOS NEGÓCIOS"
"Gerente Financeiro","POLÍTICAS COMERCIAIS E DE CRÉDITO"
"Analista Comercial","APLICATIVOS OFFICE"
"Analista Comercial","ROTINAS E PROCESSOS COMERCIAIS"
"Analista Comercial","SISTEMAS INFORMATIZADOS DE GESTÃO"
"Consultor Técnico Comercial I","CULTURAS ANUAIS"
"Consultor Técnico Comercial I","GESTÃO DE CLIENTES"
"Consultor Técnico Comercial I","POLÍTICAS COMERCIAIS E FINANCEIRAS DA EMPRESA"
"Consultor Técnico Comercial I","TÉCNICA DE VENDAS E NEGOCIAÇÃO"
"Consultor Técnico Comercial I","INSUMOS E PRODUTOS AGRÍCOLAS"
"Consultor Técnico Comercial II","CULTURAS ANUAIS"
"Consultor Técnico Comercial II","GESTÃO DE CLIENTES"
"Consultor Técnico Comercial II","POLÍTICAS COMERCIAIS E FINANCEIRAS DA EMPRESA"
"Consultor Técnico Comercial II","TÉCNICA DE VENDAS E NEGOCIAÇÃO"
"Consultor Técnico Comercial II","INSUMOS E PRODUTOS AGRÍCOLAS"
"Consultor Técnico Comercial III","CULTURAS ANUAIS"
"Consultor Técnico Comercial III","GESTÃO DE CLIENTES"
"Consultor Técnico Comercial III","POLÍTICAS COMERCIAIS E FINANCEIRAS DA EMPRESA"
"Consultor Técnico Comercial III","TÉCNICA DE VENDAS E NEGOCIAÇÃO"
"Consultor Técnico Comercial III","INSUMOS AGRÍCOLAS"
"Auxiliar de Logística","INSTRUÇÕES, PROCEDIMENTOS E/OU ROTINAS DE TRABALHO"
"Auxiliar de Logística","PROCESSOS DE LOGÍSTICA"
"Auxiliar de Logística","SEGURANÇA DO TRABALHO"
"Auxiliar de Logística","INSUMOS E PRODUTOS AGRÍCOLAS"
"Operador de Logística","INSTRUÇÕES, PROCEDIMENTOS E/OU ROTINAS DE TRABALHO"
"Operador de Logística","LOGÍSTICA INTERNA"
"Operador de Logística","OPERAÇÃO DE MÁQUINAS E EQUIPAMENTOS DE MOVIMENTAÇÃO INTERNA"
"Operador de Logística","SEGURANÇA DO TRABALHO"
"Operador de Logística","INSUMOS E PRODUTOS AGRÍCOLAS"
"Estoquista","DOCUMENTOS FISCAIS"
"Estoquista","INSUMOS E PRODUTOS AGRÍCOLAS"
"Estoquista","LOGÍSTICA INTERNA"
"Estoquista","TÉCNICAS DE CONTROLE E GESTÃO DE ESTOQUES"
"Coordenador Comercial","CULTURAS ANUAIS"
"Coordenador Comercial","GESTÃO DE CLIENTES"
"Coordenador Comercial","INSUMOS E PRODUTOS AGRÍCOLAS"
"Coordenador Comercial","POLÍTICAS COMERCIAIS E FINANCEIRAS DA EMPRESA"
"Coordenador Comercial","SISTEMAS INFORMATIZADOS DE GESTÃO"
"Coordenador Comercial","TÉCNICA DE VENDAS E NEGOCIAÇÃO"
"Coordenador Administrativo Financeiro","ANÁLISE DE CRÉDITO E COBRANÇA"
"Coordenador Administrativo Financeiro","DEMONSTRAÇÕES FINANCEIRAS E CONTÁBEIS"
"Coordenador Administrativo Financeiro","OPERAÇÕES FINANCEIRAS"
"Coordenador Administrativo Financeiro","POLÍTICAS E PROCEDIMENTOS FINANCEIROS"
"Coordenador Administrativo Financeiro","FLUXO DE CAIXA"
"Coordenador Administrativo Financeiro","SISTEMAS INFORMATIZADOS DE GESTÃO"
"Coordenador de Unidade","ATENDIMENTO AO CLIENTE"
"Coordenador de Unidade","POLÍTICAS COMERCIAIS"
"Coordenador de Unidade","POLÍTICAS FINANCEIRAS"
"Coordenador de Unidade","PROCESSOS DE FATURAMENTO"
"Coordenador de Unidade","TÉCNICAS DE CONTROLE E GESTÃO DE ESTOQUES"
"Coordenador de Unidade","GESTÃO DE CLIENTES"
"Gerente Administrativo Financeiro","CONTROLADORIA"
"Gerente Administrativo Financeiro","GESTÃO ADMINISTRATIVA FINANCEIRA"
"Gerente Administrativo Financeiro","OPERAÇÕES DOS NEGÓCIOS"
"Gerente Administrativo Financeiro","POLÍTICAS FINANCEIRAS, COMERCIAIS, CRÉDITO"
"Gerente Administrativo Financeiro","DEMONSTRAÇÕES FINANCEIRAS E CONTÁBEIS"
"Analista de Crédito e Cobrança","ANÁLISE DE BALANÇO"
"Analista de Crédito e Cobrança","ANÁLISE DE CRÉDITO"
"Analista de Crédito e Cobrança","APLICATIVOS OFFICE"
"Analista de Crédito e Cobrança","COBRANÇAS JURÍDICAS"
"Analista de Crédito e Cobrança","POLÍTICAS DE CRÉDITO E COBRANÇA"
"Assistente de Faturamento","LEGISLAÇÃO E NORMAS AMBIENTAL"
"Assistente de Faturamento","PROCESSOS DE FATURAMENTO"
"Assistente de Faturamento","PROCESSOS DE LOGÍSTICA"
"Assistente de Faturamento","ROTINAS E PRÁTICAS CONTÁBEIS"
"Assistente de Faturamento","CLASSIFICAÇÕES E OPERAÇÕES FISCAIS"
"Consultor Técnico Comercial III","CULTURAS ANUAIS"
"Consultor Técnico Comercial III","GESTÃO DE CLIENTES"
"Consultor Técnico Comercial III","POLÍTICAS COMERCIAIS E FINANCEIRAS DA EMPRESA"
"Consultor Técnico Comercial III","TÉCNICA DE VENDAS E NEGOCIAÇÃO"
"Consultor Técnico Comercial III","INSUMOS E PRODUTOS AGRÍCOLAS"
"Coordenador de UBS","INSTRUÇÕES, PROCEDIMENTOS E/OU ROTINAS DE TRABALHO"
"Coordenador de UBS","MANUTENÇÃO DE MÁQUINAS E EQUIPAMENTOS"
"Coordenador de UBS","OPERAÇÃO DE MÁQUINAS / EQUIPAMENTOS"
"Coordenador de UBS","OPERAÇÕES E PROCESSOS PRODUTIVOS"
"Coordenador de UBS","SEGURANÇA DO TRABALHO"
"Coordenador de UBS","PRODUÇÃO E BENEFICIAMENTO DE SEMENTES"
"Analista de Estoques e Produção","GESTÃO DE RISCO"
"Analista de Estoques e Produção","OPERAÇÕES DA EMPRESA"
"Analista de Estoques e Produção","DEMONSTRAÇÕES FINANCEIRAS E CONTÁBEIS"
"Analista de Estoques e Produção","SISTEMAS INFORMATIZADOS DE GESTÃO"
"Coordenador de Compras","ANÁLISE DE CUSTOS"
"Coordenador de Compras","INSUMOS E MATÉRIAS PRIMAS"
"Coordenador de Compras","LEGISLAÇÃO ADUANEIRA"
"Coordenador de Compras","LEGISLAÇÃO FISCAL E TRIBUTÁRIA"
"Coordenador de Compras","OPERAÇÃO DE MÁQUINAS / EQUIPAMENTOS"
"Coordenador de Compras","TÉCNICAS DE NEGOCIAÇÃO"
"Coordenador Comercial","CULTURAS ANUAIS"
"Coordenador Comercial","GESTÃO DE CLIENTES"
"Coordenador Comercial","POLÍTICAS COMERCIAIS E FINANCEIRAS DA EMPRESA"
"Coordenador Comercial","TÉCNICA DE VENDAS E NEGOCIAÇÃO"
"Coordenador Comercial","INSUMOS E PRODUTOS AGRÍCOLAS"
"Coordenador Comercial","SISTEMAS INFORMATIZADOS DE GESTÃO"
"Coordenador Financeiro","ANÁLISE DE CRÉDITO E COBRANÇA"
"Coordenador Financeiro","DEMONSTRAÇÕES FINANCEIRAS E CONTÁBEIS"
"Coordenador Financeiro","GESTÃO DE RISCO"
"Coordenador Financeiro","POLÍTICAS E OPERAÇÕES FINANCEIRAS"
"Coordenador Financeiro","FLUXO DE CAIXA"
"Coordenador Financeiro","SISTEMAS INFORMATIZADOS DE GESTÃO"
"ESTAGIÁRIO","CAPACIDADE DE REALIZAÇÃO"
"ESTAGIÁRIO","COMUNICAÇÃO"
"Analista de Estilo","ATENÇÃO CONCENTRADA"
"Analista de Estilo","COLABORAÇÃO"
"Analista de Estilo","Calce, Conforto e Estética para Calçados"
"Analista de Estilo","ORGANIZAÇÃO"
"Analista de Estilo","ORIENTAÇÃO PARA RESULTADOS"
"Analista de Estilo","TRABALHAR EM EQUIPE"
"Analista de Estilo","Segurança no Trabalho"
"Modelista I","ATENÇÃO CONCENTRADA"
"Modelista I","COMUNICAÇÃO"
"Modelista I","Calce, Conforto e Estética para Calçados"
"Modelista I","Componentes e Materiais"
"Modelista I","MÉTODOS E PROCESSOS"
"Modelista I","Modelagem de Calçados"
"Modelista I","Pacote Técnico"
"Modelista I","Processos Produtivos"
"Modelista I","Softwares de Desenho Técnico"
"Modelista I","ORIENTAÇÃO PARA RESULTADOS"
"Modelista II","ATENÇÃO CONCENTRADA"
"Modelista II","CRIATIVIDADE / INOVAÇÃO"
"Modelista II","Calce, Conforto e Estética para Calçados"
"Modelista II","Componentes e Materiais"
"Modelista II","MÉTODOS E PROCESSOS"
"Modelista II","Modelagem de Calçados"
"Modelista II","ORIENTAÇÃO PARA RESULTADOS"
"Modelista II","Pacote Técnico"
"Modelista II","Processos Produtivos"
"Modelista II","Softwares de Desenho Técnico"
"Modelista II","MELHORIA CONTINUA"
"Supervisor de Modelagem","ADMINISTRAÇÃO DE CONFLITOS"
"Supervisor de Modelagem","COMPROMISSO COM A SEGURANÇA"
"Supervisor de Modelagem","CRIATIVIDADE / INOVAÇÃO"
"Supervisor de Modelagem","Componentes e Materiais"
"Supervisor de Modelagem","GESTÃO DE PROJETOS"
"Supervisor de Métodos e Processos","ADMINISTRAÇÃO DE CONFLITOS"
"Supervisor de Métodos e Processos","CRIATIVIDADE / INOVAÇÃO"
"Supervisor de Métodos e Processos","Componentes e Materiais"
"Supervisor de Métodos e Processos","GESTÃO DE PROCESSOS INDUSTRIAIS "
"Supervisor de Métodos e Processos","GESTÃO DE PROJETOS"
"Supervisor de Métodos e Processos","Segurança no Trabalho"
"Supervisor de Métodos e Processos","INDICADORES E RESULTADOS"
"Cronometrista","ATENÇÃO CONCENTRADA"
"Cronometrista","COLABORAÇÃO"
"Cronometrista","ORIENTAÇÃO PARA RESULTADOS"
"Cronometrista","RELACIONAMENTO INTERPESSOAL"
"Cronometrista","Segurança no Trabalho"
"Cronometrista","Disciplina, Pontualidade e Cumprimento das Normas Internas."
"Assistente de Custos","ATENÇÃO CONCENTRADA"
"Assistente de Custos","CONTROLE DE CUSTOS"
"Assistente de Custos","Componentes e Materiais"
"Assistente de Custos","Ética e Confidencialidade de Informações "
"Assistente de Custos","ORIENTAÇÃO PARA RESULTADOS"
"Assistente de Custos","Segurança no Trabalho"
"Gerente de Desenvolvimento Técnico","COMUNICAÇÃO"
"Gerente de Desenvolvimento Técnico","CRIATIVIDADE / INOVAÇÃO"
"Gerente de Desenvolvimento Técnico","Componentes e Materiais"
"Gerente de Desenvolvimento Técnico","ÉTICA E CONFIDENCIALIDADE DE INFORMAÇÃO "
"Gerente de Desenvolvimento Técnico","GESTÃO DE PROJETOS"
"Gerente de Desenvolvimento Técnico","GESTÃO ESTRATÉGICA DE NEGÓCIOS"
"Gerente de Desenvolvimento Técnico","Segurança no Trabalho"
"Gerente de Desenvolvimento Técnico","GESTÃO DE INDICADORES "
"Analista de Relações Trabalhistas","Disciplina, Pontualidade e Cumprimento das Normas Internas."
"Analista de Relações Trabalhistas","ÉTICA E CONFIDENCIALIDADE DE INFORMAÇÃO "
"Analista de Relações Trabalhistas","FLEXIBILIDADE / ADAPTABILIDADE"
"Analista de Relações Trabalhistas","LEGISLAÇÃO PREVIDENCIÁRIA"
"Analista de Relações Trabalhistas","LEGISLAÇÃO TRABALHISTA"
"Analista de Relações Trabalhistas","Políticas e Programas de Gestão de Pessoas"
"Analista de Relações Trabalhistas","Rotinas e Procedimentos de Administração de Pessoal"
"Analista de Relações Trabalhistas","TRABALHO EM EQUIPE "
"Analista de Relações Trabalhistas","Segurança no Trabalho"
"Técnico de Segurança do Trabalho","LEGISLAÇÃO TRABALHISTA"
"Técnico de Segurança do Trabalho","Máquinas e Equipamentos"
"Técnico de Segurança do Trabalho","NORMAS E LEGISLAÇÕES APLICÁVEIS EM MEIO-AMBIENTE"
"Técnico de Segurança do Trabalho","NORMAS E LEGISLAÇÕES APLICÁVEIS EM SEGURANÇA DO TRABALHO"
"Técnico de Segurança do Trabalho","Processos Produtivos"
"Técnico de Segurança do Trabalho","TRABALHAR EM EQUIPE"
"Analista de Gestão de Pessoas","CULTURA E CLIMA ORGANIZACIONAL"
"Analista de Gestão de Pessoas","Captação e Seleção de Pessoas"
"Analista de Gestão de Pessoas","Comportamento e Desenvolvimento Humano"
"Analista de Gestão de Pessoas","Disciplina, Pontualidade e Cumprimento das Normas Internas."
"Analista de Gestão de Pessoas","ÉTICA E CONFIDENCIALIDADE DE INFORMAÇÃO "
"Analista de Gestão de Pessoas","Educação Corporativa"
"Analista de Gestão de Pessoas","Políticas e Programas de Gestão de Pessoas"
"Analista de Gestão de Pessoas","TRABALHO EM EQUIPE "
"Analista de Gestão de Pessoas","Segurança no Trabalho"
"Coordenador de Gestão de Pessoas","CULTURA E CLIMA ORGANIZACIONAL"
"Coordenador de Gestão de Pessoas","Comportamento e Desenvolvimento Humano"
"Coordenador de Gestão de Pessoas","Dinâmica de Grupos"
"Coordenador de Gestão de Pessoas","GESTÃO DE PESSOAS"
"Coordenador de Gestão de Pessoas","Gestão de Negócios"
"Coordenador de Gestão de Pessoas","LEGISLAÇÃO TRABALHISTA"
"Coordenador de Gestão de Pessoas","Segurança no Trabalho"
"Profissional de Corte I","COMUNICAÇÃO"
"Profissional de Corte I","Componentes, Itens e/ou Materiais"
"Profissional de Corte I","Disciplina, Pontualidade e Cumprimento das Normas Internas."
"Profissional de Corte I","Ferramentas e Instrumentos de Trabalho"
"Profissional de Corte I","Processos Produtivos"
"Profissional de Corte I","Produtos da Empresa"
"Profissional de Corte I","Segurança no Trabalho"
"Profissional de Corte I","ATENÇÃO CONCENTRADA"
"Profissional de Corte II","COMUNICAÇÃO"
"Profissional de Corte II","Componentes, Itens e/ou Materiais"
"Profissional de Corte II","Disciplina, Pontualidade e Cumprimento das Normas Internas."
"Profissional de Corte II","Ferramentas e Instrumentos de Trabalho"
"Profissional de Corte II","Processos Produtivos"
"Profissional de Corte II","Produtos da Empresa"
"Profissional de Corte II","Segurança no Trabalho"
"Profissional de Corte II","ATENÇÃO CONCENTRADA"
"Gerente Industrial","AUTOMAÇÃO INDUSTRIAL "
"Gerente Industrial","Engenharia de Processos"
"Gerente Industrial","Gestão Ambiental"
"Gerente Industrial","Gestão Industrial"
"Gerente Industrial","Lean Manufacturing"
"Gerente Industrial","Manutenção Industrial"
"Gerente Industrial","Planejamento, Programação e Controle da Produção"
"Gerente Industrial","Segurança no Trabalho"
"Gerente Industrial","Sistemas de Produção"
